id,title,description,current_category
1544,华为系列表盘全场任选！！！ 一次购买永久使用所有表盘任意选择 官方渠道，优质服务，质量第一，欢迎购买 华为手表收费表盘会员表盘全免费全系表盘0元任选 通过华为运动健康APP下载表盘，华为手表/手环表盘，收费表盘会员表盘，表盘商城内的表盘随便用，有使用教程。 ▌支持型号 【旗舰系列】GT3/GT...,【商品标题】华为系列表盘全场任选！！！ 一次购买永久使用所有表盘任意选择 官方渠道，优质服务，质量第一，欢迎购买 华为手表收费表盘会员表盘全免费全系表盘0元任选 通过华为运动健康APP下载表盘，华为手表/手环表盘，收费表盘会员表盘，表盘商城内的表盘随便用，有使用教程。 ▌支持型号 【旗舰系列】GT3/GT... 【价格】¥1.00 【使用时长】约 18 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,手机
1543,【自动发货】华为表盘 ✨全系表盘0元任选✨ ■通过华为运动健康APP下载表盘 有视频教程 ▌支持型号 【旗舰系列】GT3/GT4/GT3 Pro/GT5/GT5 Pro/GT Cyber/Runner/GT6/GT6 Pro 【智慧手表】Watch 4/4...,【商品标题】【自动发货】华为表盘 ✨全系表盘0元任选✨ ■通过华为运动健康APP下载表盘 有视频教程 ▌支持型号 【旗舰系列】GT3/GT4/GT3 Pro/GT5/GT5 Pro/GT Cyber/Runner/GT6/GT6 Pro 【智慧手表】Watch 4/4... 【价格】¥1.00 【使用时长】约 4 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,手机
1542,个人闲置 华为WATCH FIT-90E 型号TIA-B19功能正常，能用，心率、运动监测都ok电池，待机两三天有充电线 没有盒子了。包邮，价格可聊售出不退不换哦～,【商品标题】个人闲置 华为WATCH FIT-90E 型号TIA-B19功能正常，能用，心率、运动监测都ok电池，待机两三天有充电线 没有盒子了。包邮，价格可聊售出不退不换哦～ 【价格】¥35.00 【使用时长】约 13 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,手机
1541,华为WATCH GT 5 Pro 46mm 智能手表 曜石黑，原装配件齐全，全新未使用，只开封激活了，包邮，可自提，喜欢可私聊！,【商品标题】华为WATCH GT 5 Pro 46mm 智能手表 曜石黑，原装配件齐全，全新未使用，只开封激活了，包邮，可自提，喜欢可私聊！ 【价格】¥1.00 【使用时长】约 5 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,手机
1540,华强北GT5顶配版智能手表，华为苹果通用 顶配性能，超越期待 对标HUAWEI GT5，华强北GT5顶配版毫不逊色！搭载单芯双模8773E-VP CPU ，配合独立心率芯片3602，运行流畅不卡顿。拥有M7750独显模块，支持60Hz高刷，真全贴合无黑边全面屏，1.62英寸圆...,【商品标题】华强北GT5顶配版智能手表，华为苹果通用 顶配性能，超越期待 对标HUAWEI GT5，华强北GT5顶配版毫不逊色！搭载单芯双模8773E-VP CPU ，配合独立心率芯片3602，运行流畅不卡顿。拥有M7750独显模块，支持60Hz高刷，真全贴合无黑边全面屏，1.62英寸圆... 【价格】¥77.00 【使用时长】约 4 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,手机
1539,【自动发货】华为会员表盘 ✨全系表盘0元任选✨ ■ 通过华为运动健康APP下载表盘 ■ 提供运动健康APP ■ 华为/荣耀、苹果手机不能用 ■ 需要其他安卓设备！！！看清楚拍！！！ 有详细安装视频 ▌支持型号 【运动手环】Fit1/2/3系列 & 手环6...,【商品标题】【自动发货】华为会员表盘 ✨全系表盘0元任选✨ ■ 通过华为运动健康APP下载表盘 ■ 提供运动健康APP ■ 华为/荣耀、苹果手机不能用 ■ 需要其他安卓设备！！！看清楚拍！！！ 有详细安装视频 ▌支持型号 【运动手环】Fit1/2/3系列 & 手环6... 【价格】¥1.00 【使用时长】约 10 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,手机
1538,华为手表表盘任选，新店开业，买五个送一个，大促销！ 官方渠道，安全可靠。 GT5/GT4/GT3/GT2/GT系列 watch4/watch3/watch2系列， 手环6/手环7/手环8/手环9/手环10， fit/fit2/fit3/fit4 表盘市场标价3元的表盘0.5元一个 表...,【商品标题】华为手表表盘任选，新店开业，买五个送一个，大促销！ 官方渠道，安全可靠。 GT5/GT4/GT3/GT2/GT系列 watch4/watch3/watch2系列， 手环6/手环7/手环8/手环9/手环10， fit/fit2/fit3/fit4 表盘市场标价3元的表盘0.5元一个 表... 【价格】¥1.00 【使用时长】约 9 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,手机
1537,【在线秒发】华为手表表盘全场任选，买五送一 支持华为GT5/GT4/GT3/GT2/GT系列 支持华为watch4/watch3/watch2系列， 支持华为手环6/手环7/手环8/手环9/手环10， 支持华为fit/fit2/fit3/fit4 表盘市场标价3元的表盘0.8元...,【商品标题】【在线秒发】华为手表表盘全场任选，买五送一 支持华为GT5/GT4/GT3/GT2/GT系列 支持华为watch4/watch3/watch2系列， 支持华为手环6/手环7/手环8/手环9/手环10， 支持华为fit/fit2/fit3/fit4 表盘市场标价3元的表盘0.8元... 【价格】¥1.00 【使用时长】约 15 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,手机
1536,【自动发货】华为表盘 ✨全系表盘0元任选✨ ■通过华为运动健康APP下载表盘 有视频教程 ▌支持型号 【旗舰系列】GT3/GT4/GT3 Pro/GT5/GT5 Pro/GT Cyber/Runner/GT6/GT6 Pro 【智慧手表】Watch 4/4...,【商品标题】【自动发货】华为表盘 ✨全系表盘0元任选✨ ■通过华为运动健康APP下载表盘 有视频教程 ▌支持型号 【旗舰系列】GT3/GT4/GT3 Pro/GT5/GT5 Pro/GT Cyber/Runner/GT6/GT6 Pro 【智慧手表】Watch 4/4... 【价格】¥1.00 【使用时长】约 6 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,手机
1535,全网最低价羊蹄山之魂 ps5 数字版 中文版出租 非认证7天：15元 【非认证是什么意思]: 非认证:使用商家账号下载，“商家”账号游玩----可联网， 永久认证，不限时，永久玩，免费售后，一对一服务。用买家自己的号玩，有存档有奖杯，游戏下载完成后〔有无网...,【商品标题】全网最低价羊蹄山之魂 ps5 数字版 中文版出租 非认证7天：15元 【非认证是什么意思]: 非认证:使用商家账号下载，“商家”账号游玩----可联网， 永久认证，不限时，永久玩，免费售后，一对一服务。用买家自己的号玩，有存档有奖杯，游戏下载完成后〔有无网... 【价格】¥2.00 【使用时长】约 13 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,游戏设备
1534,【PS5主机出租免押】99新PS5+热门游戏大放送！ 热烈庆祝本店升级为鱼小铺！感谢大家的支持，即日起，限期福利如下： 7 天租期：168 （粉丝价：158 ） 15天租期：238 （粉丝价：233） 30天租期：288 （粉丝价：283） 60天租期：568 （粉丝价...,【商品标题】【PS5主机出租免押】99新PS5+热门游戏大放送！ 热烈庆祝本店升级为鱼小铺！感谢大家的支持，即日起，限期福利如下： 7 天租期：168 （粉丝价：158 ） 15天租期：238 （粉丝价：233） 30天租期：288 （粉丝价：283） 60天租期：568 （粉丝价... 【价格】¥158.00 【使用时长】约 10 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,台式电脑
1533,（特惠价！！！）索尼PS5 黑神话悟空 豪华版的特典码 港服兑换，仅特典码如图 需要有本体才可以兑换 dlc兑换码 码一旦发出 售出不退不换 豪华版DLC内容包括: 兵器「銅雲棒」 披掛「百戲儺面」 披掛「百戲襯錢衣」 披掛「百戲護手」 披掛「百戲吊腿」 珍玩「風鐸」 游戲音樂精選集,【商品标题】（特惠价！！！）索尼PS5 黑神话悟空 豪华版的特典码 港服兑换，仅特典码如图 需要有本体才可以兑换 dlc兑换码 码一旦发出 售出不退不换 豪华版DLC内容包括: 兵器「銅雲棒」 披掛「百戲儺面」 披掛「百戲襯錢衣」 披掛「百戲護手」 披掛「百戲吊腿」 珍玩「風鐸」 游戲音樂精選集 【价格】¥20.00 【使用时长】约 14 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
1532,PS5备份港服，国行ps5解锁登录港服，拍下提供港服账号即可 操作，切勿提供国服账号，诚信帮忙备份，有需要的朋友放心拍[送花] 使用APP或网页操作登录均无需提供账号密码，备份后账号无需改密码；或者直接发账号密码由我手动登录。,【商品标题】PS5备份港服，国行ps5解锁登录港服，拍下提供港服账号即可 操作，切勿提供国服账号，诚信帮忙备份，有需要的朋友放心拍[送花] 使用APP或网页操作登录均无需提供账号密码，备份后账号无需改密码；或者直接发账号密码由我手动登录。 【价格】¥1.00 【使用时长】约 8 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,游戏设备
1531,国行ps5备份港服，拍下立马备份 全天在线 纯净备份。psn港美日欧等外服均可。 新手必备 操作有步骤 本人10年ps老玩家 帮你解决任何问题 几千实打实的好评 放心安心 [棒]每一步都有详细教程，小白也能轻松备份 需要你自己准备好： 1、U盘一个（格式fat32或...,【商品标题】国行ps5备份港服，拍下立马备份 全天在线 纯净备份。psn港美日欧等外服均可。 新手必备 操作有步骤 本人10年ps老玩家 帮你解决任何问题 几千实打实的好评 放心安心 [棒]每一步都有详细教程，小白也能轻松备份 需要你自己准备好： 1、U盘一个（格式fat32或... 【价格】¥2.00 【使用时长】约 3 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,数码配件
1530,【PS5游戏出租】黑神话悟空 中文版 数字下载版 索尼Pla yStation/PSN账号 非认证: 20元一个月/40元永久 认证:40元一个月/100永久 【详细介绍】: 非认证:使用商家账号下载和游玩 认证:使用商家账号下载 自己账号游玩 【使用说明】: 1.购买前请向商家提供设备型号和地...,【商品标题】【PS5游戏出租】黑神话悟空 中文版 数字下载版 索尼Pla yStation/PSN账号 非认证: 20元一个月/40元永久 认证:40元一个月/100永久 【详细介绍】: 非认证:使用商家账号下载和游玩 认证:使用商家账号下载 自己账号游玩 【使用说明】: 1.购买前请向商家提供设备型号和地... 【价格】¥20.00 【使用时长】约 4 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,摄影摄像
